## RECSRecommendations Upload File,,,,,,,,,,,,,,,,,,,
## RECS''## RECS'' indicates a Recommendations pre-process header. Please do not remove these lines.,,,,,,,,,,,,,,,,,,,
## RECS,,,,,,,,,,,,,,,,,,,
## RECSUse this file to upload product display information to Recommendations. Each product has its own row. Each line must contain 19 values and if not all are filled a space should be left.,,,,,,,,,,,,,,,,,,,
## RECSThe last 100 columns (entity.custom1 - entity.custom100) are custom. The name 'customN' can be replaced with a custom name such as 'onSale' or 'brand'.,,,,,,,,,,,,,,,,,,,
## RECSIf the products already exist in Recommendations then changes uploaded here will override the data in Recommendations. Any new attributes entered here will be added to the product''s entry in Recommendations.,,,,,,,,,,,,,,,,,,,
## RECSentity.id,entity.name,entity.categoryId,entity.message,entity.thumbnailUrl,entity.value,entity.pageUrl,entity.inventory,entity.margin,entity.type,entity.custom2,entity.custom3,entity.custom4,entity.custom5,entity.custom6,entity.custom7,entity.custom8,entity.custom9,entity.custom10,...
tv23973,Using Date Ranges & Calendar in Analysis Workspace,Analytics,You can use custom date ranges as presets in the calendar in your Analysis Workspace projects. You can also drag and drop them onto the calendar to quickly apply them as date ranges in your projects. This video shows you how to do both of these things in Analysis Workspace in Adobe Analytics.,/www/img/thumb/23973.jpg,,https://video.tv.adobe.com/v/23973/?quality=9,,,Video,,,,,,,,,,
tv24137,Date Aligning in Analysis Workspace,Analytics,"If you've ever wanted to show different date range trends overlapped on the same chart, similar to Reports & Analytics 4 weeks ago & 52 weeks ago, you are in luck. In Adobe's most recent release, we've added the ability to align dates for easier range comparison in both tables & graphs.",/www/img/thumb/24137.jpg,,https://video.tv.adobe.com/v/24137/?quality=9,,,Video,,,,,,,,,,
tv24136,Using Dates in Analysis Workspace,Analytics,"This video explains three different ways to work with dates in Freeform Analysis: the calendar, the date range elements, and the granularity elements. Not shown, somewhat embarrassingly: how to use dates to enable line charts. ",/www/img/thumb/24136.jpg,,https://video.tv.adobe.com/v/24136/?quality=9,,,Video,,,,,,,,,,
tv23985,Date Comparisons in Analysis Workspace,Analytics,"In this video, we we will show you how to leverage two date comparison features in freeform tables - 'add time period column' and 'compare time periods.'",/www/img/thumb/23985.jpg,,https://video.tv.adobe.com/v/23985/?quality=9,,,Video,,,,,,,,,,
tv23975,Creating Custom Date Ranges in Analysis Workspace,Analytics,This video walks you through how to use date ranges in Analysis Workspace.,/www/img/thumb/23975.jpg,,https://video.tv.adobe.com/v/23975/?quality=9,,,Video,,,,,,,,,,
tv23993,Selecting data to visualize in Analysis Workspace,Analytics,Learn how to precisely control what gets visualized when in Freeform Analysis,/www/img/thumb/23993.jpg,,https://video.tv.adobe.com/v/23993/?quality=9,,,Video,,,,,,,,,,
tv23994,Visualization Types in Analysis Workspace,Analytics,"Analysis Workspace includes area graphs, donut graphs, horizontal bar graphs, and many other visualizations to help you with your analysis.",/www/img/thumb/23994.jpg,,https://video.tv.adobe.com/v/23994/?quality=9,,,Video,,,,,,,,,,
tv23558,Table Data Source Settings in Analysis Workspace,Analytics,"Data source settings are now available from freeform & cohort tables. Previously, data sources could only be managed from the linked visualizations. Now, from the table settings, you will be able to see what visualizations are linked to it & hide the source table itself. ",/www/img/thumb/23558.jpg,,https://video.tv.adobe.com/v/23558/?quality=9,,,Video,,,,,,,,,,
tv23729,Visualization Data Source Settings in Analysis Workspace,Analytics,"The data source modal has been simplified, as well as the underlying table architecture.",/www/img/thumb/23729.jpg,,https://video.tv.adobe.com/v/23729/?quality=9,,,Video,,,,,,,,,,
tv24707,Rearranging and Resizing Visualizations in Analysis Workspace,Analytics,"This video shows how to create a customized layout by resizing, rearranging, and reorganizing visualizations and tables in Analysis Workspace.",/www/img/thumb/24707.jpg,,https://video.tv.adobe.com/v/24707/?quality=9,,,Video,,,,,,,,,,
tv23991,Dimension-Graph Live Linking in Analysis Workspace,Analytics,"We don't quite know what to call this, but it's sneaky-cool. When you create a line graph from a dimension value, you can now select different dimension values and change the graph dynamically. Watch the video to learn more!",/www/img/thumb/23991.jpg,,https://video.tv.adobe.com/v/23991/?quality=9,,,Video,,,,,,,,,,
tv23559,Map Visualization in Analysis Workspace,Analytics,"This video shows you how to use the new Map visualization in Analysis Workspace. The Map viz will allow you to view either mobile (lat/long) or web (IP address) data against a dynamic map, allowing you to get an idea of customer usage in the context of their location.",/www/img/thumb/23559.jpg,,https://video.tv.adobe.com/v/23559/?quality=12,,,Video,,,,,,,,,,
tv23988,Treemap and Scatterplot Visualizations in Analysis Workspace,Analytics,Analysis Workspace in Adobe Analytics includes two popular visualization types: treemap and scatterplot. This video explains how to use both visualization types in your analysis.,/www/img/thumb/23988.jpg,,https://video.tv.adobe.com/v/23988/?quality=9,,,Video,,,,,,,,,,
tv23548,Granularity Toggle in Analysis Workspace,Analytics,"A granularity selector has been added to trended visualization settings to allow you to very easily adjust your data granularity from minute all the way up to year. The setting will adjust both the graph & the source table, saving you the steps of unhiding & manipulating the table.",/www/img/thumb/23548.jpg,,https://video.tv.adobe.com/v/23548/?quality=9,,,Video,,,,,,,,,,
tv23725,Histogram Visualization in Analysis Workspace,Analytics,"Histograms allow you to visualize the distribution of a metric across your visitors, visits, and now hits, to find high- and low-value segments.",/www/img/thumb/23725.jpg,,https://video.tv.adobe.com/v/23725/?quality=12,,,Video,,,,,,,,,,
tv23724,Intra-linking in Analysis Workspace,Analytics,Intra-linking allows analysts building projects in Analysis Workspace to drive readers of the project to exact panels & visualizations within the project.,/www/img/thumb/23724.jpg,,https://video.tv.adobe.com/v/23724/?quality=9,,,Video,,,,,,,,,,
tv23992,Summary Number and Summary Change Visualizations in Analysis Workspace,Analytics,This video shows how to use the Summary Number and Summary Change visualizations in the Analyst Workspace.,/www/img/thumb/23992.jpg,,https://video.tv.adobe.com/v/23992/?quality=12,,,Video,,,,,,,,,,
tv23987,Venn Diagram Visualization in Analysis Workspace,Analytics,"You can visually show overlap and intersection of segments in Analysis Workspace using the Venn diagram visualization. It's easy to create stunning, insightful Venn diagrams in a matter of seconds. This video will show you how.",/www/img/thumb/23987.jpg,,https://video.tv.adobe.com/v/23987/?quality=9,,,Video,,,,,,,,,,
tv23990,Cohort Analysis in Analysis Workspace,Analytics,How to build a cohort analysis table in Analysis Workspace.,/www/img/thumb/23990.jpg,,https://video.tv.adobe.com/v/23990/?quality=9,,,Video,,,,,,,,,,
tv23127,Positive-Negative Map Theme in Analysis Workspace,Analytics,The new positive/negative color theme allows you to clearly depict positive versus negative numbers on a map. This new theme will also respect any polarity changes you make when you set up the event (in Admin) or create it in calculated metrics.,/www/img/thumb/23127.jpg,,https://video.tv.adobe.com/v/23127/?quality=9,,,Video,,,,,,,,,,
tv23989,Bullet Graph Visualization in Analysis Workspace,Analytics,Bullet graphs are a useful way to show progress toward (or in excess of) a goal in your analysis. They provide you with another way to visualize your organization's success.,/www/img/thumb/23989.jpg,,https://video.tv.adobe.com/v/23989/?quality=9,,,Video,,,,,,,,,,
tv25036,Data Visualization in Analysis Workspace,Analytics,This session is all about visualizations within Analysis Workspace. You will learn skills and actions that will help you provide powerful insights to your organization in the most consumable format.,/www/img/thumb/25036.jpg,,https://video.tv.adobe.com/v/25036/?quality=9,,,Video,,,,,,,,,,
tv23726,Rich Text Editor in Analysis Workspace,Analytics,"Walk-through of some new features that allow analysts and marketers to apply editing to text visualizations (or descriptions) in Analysis Workspace: Bold, Italics, Headings, Hyper links, and more.",/www/img/thumb/23726.jpg,,https://video.tv.adobe.com/v/23726/?quality=12,,,Video,,,,,,,,,,
tv24708,Changing the scale/axis on visualizations in Analysis Workspace,Analytics,This video shows how you can easily change the scale (or axis limits) for the Y-axis on a line graph in the Analysis Workspace to make data harder for you and others to misinterpret.,/www/img/thumb/24708.jpg,,https://video.tv.adobe.com/v/24708/?quality=9,,,Video,,,,,,,,,,
tv23728,Series Label Editing in Analysis Workspace,Analytics,Walk-through of some new features that allow analysts and marketers to adjust the labels in charts to suit your visualization needs.,/www/img/thumb/23728.jpg,,https://video.tv.adobe.com/v/23728/?quality=9,,,Video,,,,,,,,,,
tv23131,100% Stacked Visualizations In Analysis Workspace,Analytics,"In this video, you will learn how to set your stacked visualizations as percentages instead of only raw values.",/www/img/thumb/23131.jpg,,https://video.tv.adobe.com/v/23131/?quality=9,,,Video,,,,,,,,,,
tv24706,Flexible Layouts in Analysis Workspace,Analytics,"Freeform Analysis includes the ability to change location, width, and height of graphs and tables so that you can build a richer project. This video shows how you can change your layout.",/www/img/thumb/24706.jpg,,https://video.tv.adobe.com/v/24706/?quality=9,,,Video,,,,,,,,,,
tv24045,Flow Visualization in Analysis Workspace,Analytics,"This video walks you through the Flow visualization in Analysis Workspace. You can use Flow to show and explore user movement, to better understand your customer journey.",/www/img/thumb/24045.jpg,,https://video.tv.adobe.com/v/24045/?quality=9,,,Video,,,,,,,,,,
tv24047,Enhancements to Fallout Visualization in Analysis Workspace,Analytics,"This video shows updates to the Fallout Visualization that have been highly requested by customers, including direct vs eventual steps, renaming touchpoints, comparing unlimited segments, and trending touchpoint conversion percentages over time.",/www/img/thumb/24047.jpg,,https://video.tv.adobe.com/v/24047/?quality=9,,,Video,,,,,,,,,,
tv24044,Expanding on Flow visualization in Analysis Workspace,Analytics,"This video shows the various right-click options available in the Flow visualization in Analysis Workspace. Options include creating a segment from a path, collapsing columns, and more.",/www/img/thumb/24044.jpg,,https://video.tv.adobe.com/v/24044/?quality=9,,,Video,,,,,,,,,,
tv24042,Fallout Visualization in Analysis Workspace,Analytics,This video walks you through the Fallout visualization available in Analysis Workspace in Adobe Analytics. Use Fallout to create funnels or show user flow-through on key app/site workflows.,/www/img/thumb/24042.jpg,,https://video.tv.adobe.com/v/24042/?quality=9,,,Video,,,,,,,,,,
tv24046,Comparing segments in Fallout in Analysis Workspace,Analytics,This video shows how to compare key workflows across various segments in Analysis Workspace.,/www/img/thumb/24046.jpg,,https://video.tv.adobe.com/v/24046/?quality=9,,,Video,,,,,,,,,,
tv24043,Multidimensional Fallout in Analysis Workspace,Analytics,Fallout in Analysis Workspace allows you to mix and match dimensions and metrics as touchpoints in funnels and workflows.,/www/img/thumb/24043.jpg,,https://video.tv.adobe.com/v/24043/?quality=9,,,Video,,,,,,,,,,
tv24041,Text-Wrapping & Multi-Dimensional Flow in Analysis Workspace,Analytics,"This video shows how to turn on and off label truncation in your flow visualization. Also, learn to drag and drop dimensions on to your flow for multi-dimensional flow analysis.",/www/img/thumb/24041.jpg,,https://video.tv.adobe.com/v/24041/?quality=9,,,Video,,,,,,,,,,
tv23234,Using custom templates to enable novice Analysis Workspace users,Analytics,This video demonstrates how to bring together custom templates with copy + paste/insert capabilities to better serve novice users in your organization.,/www/img/thumb/23234.jpg,,https://video.tv.adobe.com/v/23234/?quality=9,,,Video,,,,,,,,,,
tv24712,Export to CSV from Analysis Workspace,Analytics, Learn how to export Freeform projects to CSV for Analysis in Excel and other BI tools.,/www/img/thumb/24712.jpg,,https://video.tv.adobe.com/v/24712/?quality=9,,,Video,,,,,,,,,,
tv24713,Share embedded components in Analysis Workspace,Analytics,"Sometimes you want to share an Analysis Workspace project, but you forget to also share the segments and metrics that you included with your colleagues. This video shows how you can now share segments and metrics in the process of sharing your projects so that colleagues see what you intended every time.",/www/img/thumb/24713.jpg,,https://video.tv.adobe.com/v/24713/?quality=9,,,Video,,,,,,,,,,
tv24709,Scheduled and Downloadable Projects in Analysis Workspace,Analytics,"Analysis Workspace allows you to schedule and download projects to PDFs and CSVs. This video shows how you can schedule projects for future delivery to yourself or colleagues, as well as how you can download PDFs of projects you're working on.",/www/img/thumb/24709.jpg,,https://video.tv.adobe.com/v/24709/?quality=9,,,Video,,,,,,,,,,
tv23876,Using Custom Color Palettes in Analysis Workspace,Analytics,"You can change the color palette used in Analysis Workspace to better align with your brand, or that of your customers.",/www/img/thumb/23876.jpg,,https://video.tv.adobe.com/v/23876/?quality=9,,,Video,,,,,,,,,,
tv24711,Curation and Sharing in Analysis Workspace,Analytics,"Once you have built a project in Analysis Workspace, you can curate (simplify) it and share it with other teams and individuals in your organizations so that they can explore it and self-serve with data. This video shows you how to work with curation and sharing.",/www/img/thumb/24711.jpg,,https://video.tv.adobe.com/v/24711/?quality=9,,,Video,,,,,,,,,,
tv23877,Using Drop-Down Filters in Analysis Workspace,Analytics,In this video you will learn how to use drop-down filters in Analysis Workspace to dynamically change the contents of a panel.,/www/img/thumb/23877.jpg,,https://video.tv.adobe.com/v/23877/?quality=9,,,Video,,,,,,,,,,
tv24710,Direct Link to a project in Analysis Workspace,Analytics,This video shows how you can better democratize analytics by creating shortened links which will take your colleagues to your Analysis Workspace projects.,/www/img/thumb/24710.jpg,,https://video.tv.adobe.com/v/24710/?quality=9,,,Video,,,,,,,,,,
tv23976,Segment Comparison in Analysis Workspace,Analytics,"Understanding the true differences between marketing segments has always been a difficult and time-consuming process. Segment IQ, part of Analysis Workspace in Adobe Analytics, simplifies this analysis by examining any two Analytics segments across all of your dimensions and metrics to automatically discover their most statistically significant differences.",/www/img/thumb/23976.jpg,,https://video.tv.adobe.com/v/23976/?quality=9,,,Video,,,,,,,,,,
